,key,Brewery Key,Style Key,Description,ABV,Ave Rating,Min IBU,Max IBU,Astringency_customer,Body_customer,Alcohol_customer,Bitter_customer,Sweet_customer,Sour_customer,Salty_customer,Fruits_customer,Hoppy_customer,Spices_customer,Malty_customer,Astringency_description,Body_description,Alcohol_description,Bitter_description,Sweet_description,Sour_description,Salty_description,Fruits_description,Hoppy_description,Spices_description,Malty_description
2407,4455,486,102,For those of you who don know who Scotty Karate is He is local one man band who plays an amazing slurry of honky tonk influenced punk country songs Check him out at www scottykaratetime com big bold musician deserves big bold beer that why Scotty and our Scotch Ale are perfect tribute to one another Scotty Karate is brewed with cherry wood smoked malt instead of the traditional peat smoked malt offering up warming notes of coffee caramel and sweet caramelized brown sugar Scotty finishes earthy giving this beer character all it own just like the man himself ,9.75,4.05,25,35,4,57,50,28,88,11,0,43,17,15,86,0,1,1,1,1,0,0,1,1,1,1
2408,4456,1350,102,We made this beer specifically for bourbon barrels The result is our most acclaimed bourbon barrel beer Bourbon barrel aging and specialty malts create flavors of vanilla and caramel that blend in perfect balance ,12.0,4.38,25,35,11,61,112,21,111,22,1,55,9,30,140,0,0,1,0,1,0,0,0,0,1,1
2409,4457,659,102,Named for medieval Scottish sword Claymore Scotch Ale is our tribute to the legendary Wee Heavy beers of Scotland This malty deep ruby beauty features lots of caramel sweetness reserved hop profile and subtle warming character Unlike its namesake this beer only requires one hand but it ll still make you feel like nobility ,7.7,3.87,25,35,7,64,28,49,88,17,0,27,47,45,125,0,0,1,1,1,0,0,0,1,0,1
2410,4459,38,102,A classic Scotch Ale Scotch ales are typically sweet and malty with very subdued dose of hops just enough to provide balance AleSmith Wee Heavy is wonderful interpretation of this traditional Scotch style ,10.0,4.19,25,35,6,40,61,30,98,10,0,34,32,17,100,0,0,0,1,1,0,0,0,1,0,1
2411,4462,1033,102,OLD CHUB NITRO takes you deeper into the rich malty flavors of the original brobdingnagian Scotch Ale while the nitrogen widget liberates cascading uber silky smooth oral experience only the CAN provides This jaw dropping Scottish strong ale ABV is brewed with bodacious amounts of malted barley and specialty grains and dash of beechwood smoked malt Old Chub Nitro features semi sweet flavors of cocoa and coffee and wee bit of smoke head turning treat for malt heads and folks who think they don dig dark beer ,6.9,3.97,25,35,4,80,25,17,60,5,0,10,12,22,95,0,1,1,1,1,0,0,0,0,1,1
2412,4464,411,102,Cherrywood smoked Scotch ale aged in used year old bourbon barrels ,12.0,4.28,25,35,5,56,96,21,84,10,0,39,10,41,107,0,0,1,0,0,0,0,0,0,1,1
2413,4465,1379,102,Traquair Jacobite Ale is Scotch ale with an ancient ingredient coriander rich deep flavors are accented by exotic coriander aroma Traquair House Brewery located within Scotland oldest inhabited house uses copper kettle and oak fermenters to produce this fine ale first brewed in to commemorate the Jacobite Revolution ,8.0,4.18,25,35,4,57,37,32,82,19,0,52,65,20,97,0,0,0,0,0,0,0,0,1,0,1
2414,4466,534,102,Formerly brewed by The Caledonian Brewing Company ,8.0,3.83,25,35,3,43,28,21,70,9,0,36,20,17,73,0,0,0,0,0,0,0,0,0,0,0
2415,4468,433,102,Big Sound Scotch Ale is dedicated to our good buddy Gino the most Punk Rock Bagpiper you will ever meet and the rest of the men and women of the Tampa Bay Pipes and Drums Brown in color Big Sound has huge notes of dark sweet toffee with underlying mild notes of coffee in the aroma The flavor starts with slight note of cherry and then opens into goliath of malt character with notes of dark sweet toffee coffee and mild notes of toasted bread in the finish Big Sound Scotch Ale pairs well with Haggis Highland Games Huge Heads Enormous pillows and of course Bagpipe Music IBU ,8.5,4.11,25,35,6,66,49,32,101,15,0,40,17,23,118,0,0,0,1,1,0,0,1,0,0,1
2416,4470,889,102,It OK to be Wee Heavy Much has been made of the ills of smoking Jinx thinks there nothing wrong with it For years he stood strong with his peat smoked whiskey malt mash He held his head high when others made fun of his wee heavy physique becoming mainstay in Magic Hat Night of the Living Dead Variety Pak People said he never attain an Original Gravity above degrees Plato or an ABV above He proved them wrong Take Magic Hat into the next alellenium Vote Jinx IBU ,6.3,3.76,25,35,9,47,18,15,56,11,0,14,15,39,66,0,0,1,0,0,0,0,0,0,1,1
2417,4471,215,102,Équinoxe du Printemps French for spring equinox is the quintessential marriage of two great traditions beer brewing in Scotland and maple syrup production in Quebec At the first draught the mouth is overcome by woody malty flavours sustained by discrete touch of sweetness The aftertaste brings about the flavours of maple which are sufficiently present to be appreciated but never overwhelming the typical flavours of Scotch Ale Equinoxe du printemps is brewed only once year in January It is aged for two months in order to attain perfect balance in taste Then it is sold starting March st until stocks last The Equinoxe du printemps was born in our Montreal brewpub in February ,9.5,3.93,25,35,13,67,59,31,217,29,0,61,54,28,189,0,0,0,0,1,0,0,0,0,0,1
2418,4472,68,102,OG IBU Formerly called Arcadia Scotch AleOur tribute to the Scottish Highlands this beer offers gorgeous garnet color joined by the aroma of ripe plums and freshly baked biscuits The rich full bodied texture reveals notes of roasted chestnuts and caramel in the smooth single malt style brew Balanced with just the right amount of hop character this beer delights with crisp alcohol finish ,8.5,3.65,25,35,11,55,35,29,80,29,0,38,33,10,111,1,1,1,1,1,0,0,1,1,0,1
2419,4473,1231,102,Our Scotch Ale is bold amber beer that balances smooth rich sweetness with hint of peat smoked malt The infusion of this subtle smokiness invites images of heather fields platters of haggis the poetry of William McGonagall Enjoy one with your mates ,8.2,4.02,25,35,8,54,43,18,92,16,1,26,17,48,117,0,1,0,0,1,0,0,0,0,1,1
2420,4475,1321,102,The Duck Rabbit Scotch Ale is full bodied deep copper colored treasure Bold and malty this beer sweetness comes from massive quantity of grain complemented by some serious kettle carmelization The flavor is rounded out by warming alcohol sensation ,8.0,3.93,25,35,7,55,57,11,81,31,0,39,20,1,96,0,1,1,0,1,0,0,0,0,0,1
2421,4481,950,102,A roasty scotch ale with hint of smoke Full bodied but not overpowering Smokey but not in creepy bar kind of way Sweet but not obnoxiously so Sound like your ideal mother in law Fair enough but it also is pretty dead on description of our Scotch Ale In difficult hop growing climate Scottish brewers relied on other ingredients to impart flavor and bitterness one such ingredient was smoked malt Drafty Kilt is dark malty bombshell of beer ,7.2,3.88,25,35,6,36,27,32,55,10,0,24,33,28,90,0,1,1,1,0,0,0,0,1,1,1
2422,4482,196,102,Oak aged ,6.3,3.66,25,35,7,36,11,16,46,5,0,9,19,20,85,0,0,0,0,0,0,0,0,0,0,0
2423,4483,1123,102,SCOTTISH STYLE ALEAvailable February ReleaseBreak out the bagpipes with your lederhosen We re proud to present our Iron Thistle Scotch Ale Rahr first National Grand Champion winner This dark Scottish ale has bold taste dominated by smooth sweet maltiness balanced with low hoppy bitterness So don your kilts and enjoy Here to your health Slàinte Prosit IBUHOP VARIETIESWarriorMALTS Row Vienna Crystal Chocolate Carafa Special II,7.0,3.87,25,35,14,67,41,64,97,18,2,36,59,23,126,0,1,0,1,1,0,0,0,1,0,1
2424,4487,1139,102,A cousin of our Willie Wee Heavy this strong ale was aged in Woodford Reserve barrels for months ,13.2,4.28,25,35,7,47,98,20,89,9,2,21,5,39,118,0,0,1,0,0,0,0,0,0,0,0
2425,4488,798,102,Formulated with Montana grown row barley northwest Goldings hops and lotsa love this hearty ale drinks very smooth Not bitter at all and not too sweet either Novice beer drinkers have been known to take taste and then say WOW That not what expected that GOOD hint of roasted barley lends slight coffee like smoky finish With abv this beer is perfect after day of rippin lines on area or your favorite back country getaway IBU ,6.5,3.96,25,35,4,54,26,43,57,6,0,13,31,31,97,0,1,0,1,1,0,0,0,1,1,1
2426,4490,1050,102,Building upon Scottish Wee Heavy this unique beer was developed to provide strong caramel malt flavour with enough salt to give it bit of bite Stronger in alcohol this beer starts off sweet but remains fairly light to drink ,7.5,3.94,25,35,10,37,26,11,125,8,47,23,7,3,127,0,0,1,0,1,0,1,0,0,0,1
2427,4494,1246,102,A hearty red brown Wee Heavy Scotch Ale has all the smokey sweet complex malt goodness you could wish for Peated caramel and lightly toasted malts brewed just right give you smooth beer with delicate hop finish and creamy head ,8.0,3.6,25,35,6,57,43,18,75,11,0,16,20,73,108,0,1,0,1,1,0,0,0,1,1,1
2428,4496,1218,102,Previously known as Fat Bastard Ale Fat Scotch Ale big bastard of an award winning brew Exceptionally smooth with rich maltiness touch of smoky peat character ,9.2,4.07,25,35,10,56,51,38,76,18,0,30,31,46,83,0,1,0,0,0,0,0,0,0,1,1
2429,4498,826,102,Released annually in August ,10.0,4.13,25,35,13,89,64,33,104,33,0,33,39,27,130,0,0,0,0,0,0,0,0,0,0,0
2430,4500,134,102,Dark brown cider color Medium slightly creamy body Aroma of toasted malt caramel some fruit Flavor of roasted sweet malt caramel dark fruit nuts and raisins Nicely balanced IBU ,7.4,4.08,25,35,4,41,24,22,99,21,0,36,17,8,106,0,1,0,0,1,1,0,1,0,0,1
2431,601,8,16,A full bodied Scottish style Ale with well rounded malty profile and roasted biscuit like notes IBU ,6.5,3.89,9,25,9,58,20,31,86,8,0,18,28,14,135,0,1,0,0,0,0,0,0,0,0,1
2432,602,134,16,Our signature Scottish Ale is the beer we ve brewed the longest and is our best selling bottle world wide We brew it from Scottish Optic and Crystal barley malts for nutty biscuit character balanced with subtle spiciness from Challenger and Goldings hops for an all around satisfying beer George Howell Master Brewer Belhaven ,5.2,3.84,9,25,7,41,13,26,43,9,0,7,26,19,110,0,0,0,1,0,0,0,0,1,1,1
2433,603,1017,16,We introduced Shilling our flagship beer at our opening party in For while we been wondering what would happen if we lightened up the traditional Scottish ale The result is an irresistibly smooth and delicious medium bodied amber ale ,5.3,3.89,9,25,21,48,13,32,52,13,0,19,46,11,94,0,1,0,0,0,0,0,0,0,0,0
2434,604,758,16,This is our firstborn brew whose accidental discovery started our story in Its originality also lies in its singular taste notes of biscuity malt and vanilla swirling within creamy mellow character pioneering beer its flavour finds favour with brewing juries blind tasting panels and barflies alike ,6.6,3.78,9,25,2,24,27,11,26,4,0,7,14,17,47,0,1,0,0,0,0,0,0,0,1,1
2435,605,300,16,Brooklyn completely changed the recipe in It now Scottish style ale Brewmaster Garrett Oliver explained to us that There are no spices at all Good British floor malts and hops along with our yeast strain account for all the flavors It has Scottish style cooler fermentation which pushes malt to the forefront rather than fruitiness It was brewed with Scottish Floor malted Maris Otter English crystal malts Belgian Aromatic malt American roasted malts American oats and hopped with Willamette ,6.1,3.61,9,25,15,43,24,33,88,26,0,25,35,14,109,0,0,1,1,1,1,0,1,1,1,1
2436,606,611,16,Kilt Lifter is our award winning flagship brew crafted in the tradition and honor of the great strong ales of Scotland Take one sip and you ll swear it had been brewed by men in kilts and maybe it was It a full bodied ale with pronounced flavors of caramel and roasted barley Notice its amber color malty sweetness and hint of smokiness with clean dry finish That a true Scottish style ale ,6.0,3.72,9,25,10,27,13,20,57,3,0,15,18,10,69,1,1,1,0,1,0,0,0,0,1,1
2437,607,558,16,Erie Brewing Company flagship beer features deep malt flavor caramel sweetness lingering in soft hop flavor Dark Amber ,6.8,3.67,9,25,5,40,19,24,94,13,2,26,22,6,103,0,1,0,1,1,0,0,0,1,0,1
2438,608,872,16,A Vermont classic returns in Built to take the bite from cold winter night Hibernator features rich malt base highlighted by warming notes of caramel and toffee Don sleep on this rich robust winter brew Last year we awoke the bears with limited run of cans offered at our brewery in Bridgewater Corners In we re culminating year of throwing it back to our roots by sending Hibernator out for full run of distribution in pks and pks of ounce bottles and on draught Keep your eyes out for it as the weather cools down IBU ,6.0,3.68,9,25,7,42,20,23,61,17,0,21,31,13,131,0,1,1,0,1,0,0,0,0,0,1
2439,609,1285,16,Wee Mac Scottish style Ale is an enticing and malty brown ale with caramel cocoa and hazelnut character balanced with toffee undertones IBU ,5.3,3.59,9,25,7,28,4,10,42,8,0,10,16,7,72,0,1,0,1,1,0,0,0,0,0,1
2440,614,411,16,We have taken traditional Scottish style ale with its rich malt characteristic reminiscent of dark fruits and deepened its flavor with the addition of cherry wood smoked malt This beer features full body alongside drinkability rare commodity We enjoy this seasonal throughout the long snowy winters of Central Wisconsin You should too ,7.5,3.88,9,25,6,59,28,39,80,14,0,30,40,22,116,0,1,0,0,1,1,0,1,0,1,1
2441,615,299,16,Laughing Lab is our most popular brew among beer drinkers and beer judges alike with nine medals to its name since at the Great American Beer Festival alone The Lab has complex maltiness that comes from careful blend of specialty malts Its nutty roasted flavor is mildly sweet but not too rich Smooth and luscious ,5.3,3.73,9,25,15,49,20,27,103,28,0,25,29,11,137,0,0,0,0,1,0,0,0,0,0,1
2442,616,1032,16,Red MacGregor is mighty beer indeed it has wonderfully complex aroma of fruity hop zest and spiciness with rich malts Initial toasted and caramel malt then mouth watering citrus hop fruits giving way to clean dry refreshing robust hop bitterness One of the first beers in the UK that expressively used the citrusy American hop Cascade and as result became forerunner to Britain new wave of craft beers and was also the first Scottish beer to win the BIIA World Cask Beer Gold Medal ,4.0,3.8,9,25,21,58,12,74,72,47,0,56,113,22,119,1,0,0,1,1,1,0,1,1,1,1
